日期,单品编码,批发价格(元/千克),批发价格_异常标记
2022-03-28,102900005115786,8.75,False
2022-03-28,102900005115793,8.49,False
2022-03-28,102900005115823,3.3,False
2022-03-28,102900005115885,7.12,False
2022-03-28,102900005115908,5.95,False
2022-03-28,102900005115960,2.8,False
2022-03-28,102900005115984,3.24,False
2022-03-28,102900005116219,13.98,False
2022-03-28,102900005116233,14.71,True
2022-03-28,102900005116257,8.18,False
2022-03-28,102900005116509,9.44,False
2022-03-28,102900005116547,4.78,False
2022-03-28,102900005116714,6.73,False
2022-03-28,102900005116790,3.48,False
2022-03-28,102900005116837,8.94,False
2022-03-28,102900005116899,5.08,False
2022-03-28,102900005118817,3.05,False
2022-03-28,102900005118831,3.55,False
2022-03-28,102900005119098,14.54,False
2022-03-28,102900005119975,6.13,False
2022-03-28,102900005125808,12.0,False
2022-03-28,102900005125815,6.0,False
2022-03-28,102900011000328,14.71,True
2022-03-28,102900011001806,3.82,False
2022-03-28,102900011002414,9.14,False
2022-03-28,102900011006689,4.21,False
2022-03-28,102900011006948,8.54,False
2022-03-28,102900011008164,3.24,False
2022-03-28,102900011009970,2.86,False
2022-03-28,102900011012994,3.09,False
2022-03-28,102900011013274,3.03,False
2022-03-28,102900011015384,14.71,True
2022-03-28,102900011016701,11.77,False
2022-03-28,102900011021842,7.5,False
2022-03-28,102900011022764,13.52,False
2022-03-28,102900011023464,3.18,False
2022-03-28,102900011030059,2.34,False
2022-03-28,102900011030097,1.46,False
2022-03-28,102900011030110,1.2,False
2022-03-28,102900011030141,1.16,False
2022-03-28,102900011031100,11.58,False
2022-03-28,102900011031582,2.55,False
2022-03-28,102900011032022,3.9,False
2022-03-28,102900011032206,2.16,False
2022-03-28,102900011032213,3.87,False
2022-03-28,102900011032220,4.27,False
2022-03-28,102900011032237,5.98,False
2022-03-28,102900011032244,4.34,False
2022-03-28,102900011032350,11.12,False
2022-03-28,102900011032626,7.45,False
2022-03-28,102900011032633,8.12,False
2022-03-28,102900011032732,8.27,False
2022-03-28,102900011033234,2.15,False
2022-03-28,102900011033241,2.32,False
2022-03-28,102900051000463,8.29,False
2022-03-28,102900051004294,14.71,True
2022-03-28,102900051009336,11.51,False
2022-03-28,102900051010455,3.4,False
2022-03-28,106949711300167,1.42,False
2022-03-28,106971533455008,1.88,False
2022-03-29,102900005115199,14.71,True
2022-03-29,102900005115250,12.0,False
2022-03-29,102900005115762,7.71,False
2022-03-29,102900005115779,5.11,False
2022-03-29,102900005115786,8.88,False
2022-03-29,102900005115793,8.6,False
2022-03-29,102900005115823,3.3,False
2022-03-29,102900005115885,7.17,False
2022-03-29,102900005115908,5.95,False
2022-03-29,102900005115960,3.02,False
2022-03-29,102900005115984,3.25,False
2022-03-29,102900005116233,14.71,True
2022-03-29,102900005116257,8.18,False
2022-03-29,102900005116509,9.44,False
2022-03-29,102900005116547,5.14,False
2022-03-29,102900005116639,10.29,False
2022-03-29,102900005116714,6.73,False
2022-03-29,102900005116790,3.48,False
2022-03-29,102900005116837,8.43,False
2022-03-29,102900005116899,5.0,False
2022-03-29,102900005118817,3.05,False
2022-03-29,102900005118831,3.55,False
2022-03-29,102900005119098,14.67,False
2022-03-29,102900005119104,1.94,False
2022-03-29,102900005119944,14.71,True
2022-03-29,102900005119975,6.13,False
2022-03-29,102900005125815,6.09,False
2022-03-29,102900011000328,14.71,True
2022-03-29,102900011001806,3.78,False
2022-03-29,102900011006689,4.21,False
2022-03-29,102900011008164,3.17,False
2022-03-29,102900011009970,2.86,False
2022-03-29,102900011012994,3.08,False
2022-03-29,102900011013274,3.03,False
2022-03-29,102900011015384,14.71,True
2022-03-29,102900011016701,10.98,False
2022-03-29,102900011021842,7.5,False
2022-03-29,102900011022764,13.52,False
2022-03-29,102900011023464,3.18,False
2022-03-29,102900011030059,2.34,False
2022-03-29,102900011030110,1.51,False
2022-03-29,102900011030141,1.16,False
2022-03-29,102900011031100,11.58,False
2022-03-29,102900011031582,1.91,False
2022-03-29,102900011032022,3.89,False
2022-03-29,102900011032176,1.45,False
2022-03-29,102900011032206,2.83,False
2022-03-29,102900011032213,3.88,False
2022-03-29,102900011032220,3.38,False
2022-03-29,102900011032237,5.98,False
2022-03-29,102900011032244,4.34,False
2022-03-29,102900011032251,7.62,False
2022-03-29,102900011032350,11.16,False
2022-03-29,102900011032589,5.54,False
2022-03-29,102900011032626,7.41,False
2022-03-29,102900011032633,8.12,False
2022-03-29,102900011032640,8.92,False
2022-03-29,102900011032732,10.63,False
2022-03-29,102900011032787,4.91,False
2022-03-29,102900011032848,2.44,False
2022-03-29,102900011033081,3.25,False
2022-03-29,102900051000463,8.33,False
2022-03-29,102900051004294,14.71,True
2022-03-29,102900051009336,11.47,False
2022-03-29,102900051010455,3.4,False
2022-03-29,106949711300167,1.47,False
2022-03-29,106971533455008,1.88,False
2022-03-30,102900005115199,14.71,True
2022-03-30,102900005115250,12.0,False
2022-03-30,102900005115762,5.45,False
2022-03-30,102900005115779,5.0,False
2022-03-30,102900005115786,8.88,False
2022-03-30,102900005115793,8.71,False
2022-03-30,102900005115823,3.3,False
2022-03-30,102900005115854,4.1,False
2022-03-30,102900005115885,7.16,False
2022-03-30,102900005115908,5.95,False
2022-03-30,102900005115960,3.48,False
2022-03-30,102900005115984,3.25,False
2022-03-30,102900005116219,13.99,False
2022-03-30,102900005116226,5.51,False
2022-03-30,102900005116233,14.71,True
2022-03-30,102900005116257,8.22,False
2022-03-30,102900005116509,9.45,False
2022-03-30,102900005116547,5.33,False
2022-03-30,102900005116639,10.29,False
2022-03-30,102900005116714,6.75,False
2022-03-30,102900005116790,3.48,False
2022-03-30,102900005116837,6.69,False
2022-03-30,102900005116899,5.0,False
2022-03-30,102900005118817,3.05,False
2022-03-30,102900005118824,14.71,True
2022-03-30,102900005118831,3.55,False
2022-03-30,102900005119098,14.63,False
2022-03-30,102900005119975,6.12,False
2022-03-30,102900005125815,6.36,False
2022-03-30,102900011000328,14.71,True
2022-03-30,102900011001219,10.0,False
2022-03-30,102900011001806,3.82,False
2022-03-30,102900011002414,9.13,False
2022-03-30,102900011006689,4.24,False
2022-03-30,102900011006948,8.54,False
2022-03-30,102900011007044,2.82,False
2022-03-30,102900011008164,3.05,False
2022-03-30,102900011008676,9.37,False
2022-03-30,102900011009970,2.86,False
2022-03-30,102900011012994,3.25,False
2022-03-30,102900011013274,3.03,False
2022-03-30,102900011016701,10.9,False
2022-03-30,102900011021842,7.5,False
2022-03-30,102900011022764,14.03,False
2022-03-30,102900011023464,3.22,False
2022-03-30,102900011029305,14.71,True
2022-03-30,102900011030097,1.51,False
2022-03-30,102900011030110,1.53,False
2022-03-30,102900011030141,1.16,False
2022-03-30,102900011031100,11.58,False
2022-03-30,102900011031582,2.57,False
2022-03-30,102900011032022,3.89,False
2022-03-30,102900011032176,1.43,False
2022-03-30,102900011032206,2.84,False
2022-03-30,102900011032213,3.87,False
2022-03-30,102900011032220,3.38,False
2022-03-30,102900011032237,5.97,False
2022-03-30,102900011032251,7.62,False
2022-03-30,102900011032343,12.92,False
2022-03-30,102900011032350,11.49,False
2022-03-30,102900011032589,5.55,False
2022-03-30,102900011032626,7.39,False
2022-03-30,102900011032633,8.13,False
2022-03-30,102900011032640,8.91,False
2022-03-30,102900011032732,10.95,False
2022-03-30,102900011032787,5.26,False
2022-03-30,102900011032848,2.72,False
2022-03-30,102900011033081,3.23,False
2022-03-30,102900051004294,14.71,True
2022-03-30,102900051010455,3.4,False
2022-03-30,106949711300167,1.47,False
2022-03-30,106971533455008,1.88,False
2022-03-31,102900005115199,14.71,True
2022-03-31,102900005115250,12.0,False
2022-03-31,102900005115762,3.71,False
2022-03-31,102900005115779,5.0,False
2022-03-31,102900005115786,10.59,False
2022-03-31,102900005115793,8.72,False
2022-03-31,102900005115823,3.3,False
2022-03-31,102900005115854,4.21,False
2022-03-31,102900005115885,7.17,False
2022-03-31,102900005115984,3.25,False
2022-03-31,102900005116219,13.99,False
2022-03-31,102900005116233,14.71,True
2022-03-31,102900005116257,8.25,False
2022-03-31,102900005116509,10.19,False
2022-03-31,102900005116547,5.97,False
2022-03-31,102900005116639,10.28,False
2022-03-31,102900005116714,6.75,False
2022-03-31,102900005116790,3.48,False
2022-03-31,102900005116837,7.2,False
2022-03-31,102900005116899,5.0,False
2022-03-31,102900005118817,3.05,False
2022-03-31,102900005118831,3.55,False
2022-03-31,102900005119098,14.54,False
2022-03-31,102900005119104,1.83,False
2022-03-31,102900005119975,6.12,False
2022-03-31,102900005125815,6.98,False
2022-03-31,102900011000328,14.71,True
2022-03-31,102900011002414,9.15,False
2022-03-31,102900011006689,4.27,False
2022-03-31,102900011006948,8.54,False
2022-03-31,102900011008164,3.01,False
2022-03-31,102900011009970,2.87,False
2022-03-31,102900011012994,3.5,False
2022-03-31,102900011013274,3.02,False
2022-03-31,102900011016701,11.15,False
2022-03-31,102900011021842,7.5,False
2022-03-31,102900011022764,14.07,False
2022-03-31,102900011023464,3.25,False
2022-03-31,102900011030059,2.34,False
2022-03-31,102900011030097,1.55,False
2022-03-31,102900011030110,1.49,False
2022-03-31,102900011030134,1.81,False
2022-03-31,102900011030141,1.16,False
2022-03-31,102900011031100,11.58,False
2022-03-31,102900011032022,3.91,False
2022-03-31,102900011032206,2.5,False
2022-03-31,102900011032213,3.87,False
2022-03-31,102900011032220,3.38,False
2022-03-31,102900011032237,5.97,False
2022-03-31,102900011032350,11.51,False
2022-03-31,102900011032367,9.88,False
2022-03-31,102900011032589,5.54,False
2022-03-31,102900011032626,7.39,False
2022-03-31,102900011032633,8.14,False
2022-03-31,102900011032732,10.96,False
2022-03-31,102900011032848,2.81,False
2022-03-31,102900011033081,3.2,False
2022-03-31,102900011033234,2.3,False
2022-03-31,102900011033241,2.32,False
2022-03-31,102900051004294,14.71,True
2022-03-31,102900051009336,11.43,False
2022-03-31,102900051010455,3.4,False
2022-03-31,106949711300167,1.52,False
2022-03-31,106971533455008,1.9,False
2022-04-01,102900005115199,14.71,True
2022-04-01,102900005115250,12.0,False
2022-04-01,102900005115762,3.41,False
2022-04-01,102900005115779,5.02,False
2022-04-01,102900005115823,3.3,False
2022-04-01,102900005115854,4.08,False
2022-04-01,102900005115885,7.22,False
2022-04-01,102900005115960,3.48,False
2022-04-01,102900005115984,3.41,False
2022-04-01,102900005116219,13.99,False
2022-04-01,102900005116226,5.51,False
2022-04-01,102900005116233,14.71,True
2022-04-01,102900005116257,8.4,False
2022-04-01,102900005116530,14.71,True
2022-04-01,102900005116547,6.02,False
2022-04-01,102900005116714,7.32,False
2022-04-01,102900005116790,3.49,False
2022-04-01,102900005116837,7.88,False
2022-04-01,102900005116899,5.0,False
2022-04-01,102900005116905,10.0,False
2022-04-01,102900005118817,3.05,False
2022-04-01,102900005118824,0.16,False
2022-04-01,102900005118831,3.55,False
2022-04-01,102900005119098,14.67,False
2022-04-01,102900005119975,6.15,False
2022-04-01,102900005125808,11.99,False
2022-04-01,102900005125815,7.11,False
2022-04-01,102900011000328,14.71,True
2022-04-01,102900011001806,3.78,False
2022-04-01,102900011006689,4.26,False
2022-04-01,102900011006948,10.14,False
2022-04-01,102900011008164,3.01,False
2022-04-01,102900011009970,2.9,False
2022-04-01,102900011013274,3.01,False
2022-04-01,102900011016701,11.31,False
2022-04-01,102900011021842,7.5,False
2022-04-01,102900011022764,14.07,False
2022-04-01,102900011023464,3.37,False
2022-04-01,102900011029305,14.71,True
2022-04-01,102900011030059,2.34,False
2022-04-01,102900011030097,1.55,False
2022-04-01,102900011030110,1.48,False
2022-04-01,102900011030134,1.79,False
2022-04-01,102900011030141,1.16,False
2022-04-01,102900011031100,10.69,False
2022-04-01,102900011031582,2.59,False
2022-04-01,102900011032022,3.93,False
2022-04-01,102900011032176,1.45,False
2022-04-01,102900011032206,2.84,False
2022-04-01,102900011032213,3.72,False
2022-04-01,102900011032220,3.38,False
2022-04-01,102900011032237,5.95,False
2022-04-01,102900011032244,5.14,False
2022-04-01,102900011032251,7.62,False
2022-04-01,102900011032589,5.09,False
2022-04-01,102900011032626,7.46,False
2022-04-01,102900011032633,8.19,False
2022-04-01,102900011032640,8.93,False
2022-04-01,102900011032787,5.34,False
2022-04-01,102900011033081,3.2,False
2022-04-01,102900011033234,2.38,False
2022-04-01,102900051000463,7.84,False
2022-04-01,102900051004294,14.71,True
2022-04-01,102900051009336,11.22,False
2022-04-01,102900051010455,3.4,False
2022-04-01,106949711300167,1.69,False
2022-04-01,106971533455008,1.9,False
2022-04-02,102900005115199,14.71,True
2022-04-02,102900005115250,12.0,False
2022-04-02,102900005115762,3.41,False
2022-04-02,102900005115779,5.21,False
2022-04-02,102900005115786,10.86,False
2022-04-02,102900005115793,8.72,False
2022-04-02,102900005115823,3.3,False
2022-04-02,102900005115854,3.56,False
2022-04-02,102900005115885,7.23,False
2022-04-02,102900005115960,3.37,False
2022-04-02,102900005115984,3.45,False
2022-04-02,102900005116233,14.71,True
2022-04-02,102900005116257,8.4,False
2022-04-02,102900005116509,10.53,False
2022-04-02,102900005116547,6.33,False
2022-04-02,102900005116639,10.28,False
2022-04-02,102900005116714,7.4,False
2022-04-02,102900005116790,3.49,False
2022-04-02,102900005116837,9.15,False
2022-04-02,102900005116899,5.0,False
2022-04-02,102900005118817,3.99,False
2022-04-02,102900005118831,3.51,False
2022-04-02,102900005119098,14.71,True
2022-04-02,102900005119104,1.82,False
2022-04-02,102900005119975,6.21,False
2022-04-02,102900005125815,7.12,False
2022-04-02,102900011000328,14.71,True
2022-04-02,102900011001219,10.0,False
2022-04-02,102900011001806,3.75,False
2022-04-02,102900011002414,9.17,False
2022-04-02,102900011006689,4.21,False
2022-04-02,102900011006948,10.61,False
2022-04-02,102900011007495,14.71,True
2022-04-02,102900011008164,3.28,False
2022-04-02,102900011008676,9.37,False
2022-04-02,102900011009970,2.9,False
2022-04-02,102900011012994,3.51,False
2022-04-02,102900011016701,11.19,False
2022-04-02,102900011021842,7.5,False
2022-04-02,102900011022764,14.07,False
2022-04-02,102900011023464,3.66,False
2022-04-02,102900011029305,14.71,True
2022-04-02,102900011030059,2.34,False
2022-04-02,102900011030097,1.51,False
2022-04-02,102900011030110,1.5,False
2022-04-02,102900011030134,1.88,False
2022-04-02,102900011030141,1.16,False
2022-04-02,102900011031100,12.9,False
2022-04-02,102900011031582,2.61,False
2022-04-02,102900011032022,3.96,False
2022-04-02,102900011032206,2.83,False
2022-04-02,102900011032213,3.72,False
2022-04-02,102900011032220,4.23,False
2022-04-02,102900011032237,5.78,False
2022-04-02,102900011032244,5.46,False
2022-04-02,102900011032251,7.63,False
2022-04-02,102900011032343,13.77,False
2022-04-02,102900011032589,5.37,False
2022-04-02,102900011032626,7.4,False
2022-04-02,102900011032633,8.25,False
2022-04-02,102900011032640,8.91,False
2022-04-02,102900011032732,10.96,False
2022-04-02,102900011032787,5.37,False
2022-04-02,102900011032848,2.8,False
2022-04-02,102900011033234,2.31,False
2022-04-02,102900011033241,2.32,False
2022-04-02,102900051000463,7.82,False
2022-04-02,102900051004294,14.71,True
2022-04-02,102900051009336,11.52,False
2022-04-02,102900051010455,3.4,False
2022-04-02,106949711300167,1.8,False
2022-04-02,106971533455008,1.93,False
2022-04-03,102900005115199,14.71,True
2022-04-03,102900005115250,12.0,False
2022-04-03,102900005115762,3.21,False
2022-04-03,102900005115779,5.19,False
2022-04-03,102900005115786,12.46,False
2022-04-03,102900005115793,9.2,False
2022-04-03,102900005115823,3.33,False
2022-04-03,102900005115854,2.95,False
2022-04-03,102900005115885,7.16,False
2022-04-03,102900005115960,3.66,False
2022-04-03,102900005115984,3.45,False
2022-04-03,102900005116219,14.71,True
2022-04-03,102900005116233,14.71,True
2022-04-03,102900005116257,9.77,False
2022-04-03,102900005116509,10.81,False
2022-04-03,102900005116530,10.6,False
2022-04-03,102900005116547,6.13,False
2022-04-03,102900005116639,8.81,False
2022-04-03,102900005116714,7.48,False
2022-04-03,102900005116790,3.5,False
2022-04-03,102900005116837,6.82,False
2022-04-03,102900005116899,5.0,False
2022-04-03,102900005116905,2.97,False
2022-04-03,102900005118817,4.95,False
2022-04-03,102900005118831,3.5,False
2022-04-03,102900005119098,14.71,True
2022-04-03,102900005119104,1.82,False
2022-04-03,102900005119975,6.83,False
2022-04-03,102900005125815,7.16,False
2022-04-03,102900011000328,14.71,True
2022-04-03,102900011001806,3.74,False
2022-04-03,102900011002414,8.17,False
2022-04-03,102900011006689,3.35,False
2022-04-03,102900011006948,5.93,False
2022-04-03,102900011008133,14.71,True
2022-04-03,102900011008164,4.05,False
2022-04-03,102900011008515,5.22,False
2022-04-03,102900011009970,3.15,False
2022-04-03,102900011012994,3.5,False
2022-04-03,102900011016701,10.85,False
2022-04-03,102900011021842,7.5,False
2022-04-03,102900011022764,14.51,False
2022-04-03,102900011023464,4.04,False
2022-04-03,102900011027479,4.4,False
2022-04-03,102900011029305,14.71,True
2022-04-03,102900011030059,2.43,False
2022-04-03,102900011030097,1.88,False
2022-04-03,102900011030110,1.49,False
2022-04-03,102900011030134,2.34,False
2022-04-03,102900011030141,1.48,False
2022-04-03,102900011031100,12.9,False
2022-04-03,102900011031582,2.4,False
2022-04-03,102900011032022,4.0,False
2022-04-03,102900011032206,2.84,False
2022-04-03,102900011032213,3.94,False
2022-04-03,102900011032220,5.85,False
2022-04-03,102900011032237,5.69,False
2022-04-03,102900011032251,7.06,False
2022-04-03,102900011032343,13.77,False
2022-04-03,102900011032367,9.89,False
2022-04-03,102900011032589,5.54,False
2022-04-03,102900011032626,7.36,False
2022-04-03,102900011032732,12.13,False
2022-04-03,102900011032787,5.16,False
2022-04-03,102900011033234,3.36,False
2022-04-03,102900011033241,2.3,False
2022-04-03,102900051004294,14.71,True
2022-04-03,102900051010455,3.59,False
2022-04-03,106949711300167,2.02,False
2022-04-03,106971533455008,1.92,False
2022-04-04,102900005115199,14.71,True
2022-04-04,102900005115250,12.0,False
2022-04-04,102900005115762,2.45,False
2022-04-04,102900005115779,5.33,False
2022-04-04,102900005115786,12.51,False
2022-04-04,102900005115793,9.2,False
2022-04-04,102900005115823,3.42,False
2022-04-04,102900005115854,2.94,False
2022-04-04,102900005115885,7.16,False
2022-04-04,102900005115960,3.66,False
2022-04-04,102900005115984,3.45,False
2022-04-04,102900005116233,14.71,True
2022-04-04,102900005116257,10.21,False
2022-04-04,102900005116509,10.65,False
2022-04-04,102900005116547,6.18,False
2022-04-04,102900005116639,10.41,False
2022-04-04,102900005116714,7.48,False
2022-04-04,102900005116790,3.73,False
2022-04-04,102900005116837,8.21,False
2022-04-04,102900005116899,5.0,False
2022-04-04,102900005118817,5.18,False
2022-04-04,102900005118831,3.92,False
2022-04-04,102900005119098,14.71,True
2022-04-04,102900005119104,1.77,False
2022-04-04,102900005125815,7.21,False
2022-04-04,102900011000328,14.71,True
2022-04-04,102900011001806,3.72,False
2022-04-04,102900011002414,8.21,False
2022-04-04,102900011006689,3.56,False
2022-04-04,102900011006948,5.93,False
2022-04-04,102900011008164,3.0,False
2022-04-04,102900011009970,3.47,False
2022-04-04,102900011012994,3.68,False
2022-04-04,102900011013274,3.04,False
2022-04-04,102900011016701,9.16,False
2022-04-04,102900011021842,7.5,False
2022-04-04,102900011022764,14.71,True
2022-04-04,102900011023464,3.55,False
2022-04-04,102900011030059,2.43,False
2022-04-04,102900011030097,1.88,False
2022-04-04,102900011030110,1.49,False
2022-04-04,102900011030134,2.22,False
2022-04-04,102900011030141,1.48,False
2022-04-04,102900011031100,12.61,False
2022-04-04,102900011031582,2.67,False
2022-04-04,102900011032206,2.84,False
2022-04-04,102900011032213,3.97,False
2022-04-04,102900011032220,5.85,False
2022-04-04,102900011032237,5.72,False
2022-04-04,102900011032244,5.92,False
2022-04-04,102900011032251,4.7,False
2022-04-04,102900011032343,14.71,True
2022-04-04,102900011032367,9.88,False
2022-04-04,102900011032589,5.34,False
2022-04-04,102900011032626,7.43,False
2022-04-04,102900011032633,8.57,False
2022-04-04,102900011032787,5.13,False
2022-04-04,102900011033081,4.06,False
2022-04-04,102900051000463,7.8,False
2022-04-04,102900051004294,14.71,True
2022-04-04,102900051009336,12.94,False
2022-04-04,102900051010455,4.0,False
2022-04-04,106971533455008,1.96,False
2022-04-05,102900005115199,14.71,True
2022-04-05,102900005115250,12.25,False
2022-04-05,102900005115762,1.44,False
2022-04-05,102900005115779,5.28,False
2022-04-05,102900005115786,12.51,False
2022-04-05,102900005115823,3.86,False
2022-04-05,102900005115854,2.95,False
2022-04-05,102900005115960,3.51,False
2022-04-05,102900005115984,3.38,False
2022-04-05,102900005116219,14.71,True
2022-04-05,102900005116233,14.71,True
2022-04-05,102900005116257,9.02,False
2022-04-05,102900005116509,10.44,False
2022-04-05,102900005116547,6.22,False
2022-04-05,102900005116714,7.48,False
2022-04-05,102900005116790,3.77,False
2022-04-05,102900005116837,6.75,False
2022-04-05,102900005116899,5.0,False
2022-04-05,102900005118817,5.18,False
2022-04-05,102900005118831,4.27,False
2022-04-05,102900005119098,14.71,True
2022-04-05,102900005119104,1.75,False
2022-04-05,102900005119975,10.46,False
2022-04-05,102900005125815,7.57,False
2022-04-05,102900011000328,14.71,True
2022-04-05,102900011001806,3.73,False
2022-04-05,102900011006689,3.46,False
2022-04-05,102900011006948,5.93,False
2022-04-05,102900011008164,2.66,False
2022-04-05,102900011009970,3.63,False
2022-04-05,102900011012994,3.61,False
2022-04-05,102900011016701,9.27,False
2022-04-05,102900011021842,7.5,False
2022-04-05,102900011022764,14.71,True
2022-04-05,102900011023464,3.5,False
2022-04-05,102900011030059,2.69,False
2022-04-05,102900011030097,2.06,False
2022-04-05,102900011030110,2.11,False
2022-04-05,102900011030134,2.14,False
2022-04-05,102900011030141,1.54,False
2022-04-05,102900011031100,12.9,False
2022-04-05,102900011031582,2.67,False
2022-04-05,102900011031599,1.5,False
2022-04-05,102900011032176,1.5,False
2022-04-05,102900011032213,3.97,False
2022-04-05,102900011032220,5.84,False
2022-04-05,102900011032237,2.29,False
2022-04-05,102900011032244,6.17,False
2022-04-05,102900011032343,14.71,True
2022-04-05,102900011032350,11.29,False
2022-04-05,102900011032367,9.88,False
2022-04-05,102900011032589,5.08,False
2022-04-05,102900011032626,7.57,False
2022-04-05,102900011032633,8.58,False
2022-04-05,102900011032640,9.04,False
2022-04-05,102900011032787,5.18,False
2022-04-05,102900011032848,3.34,False
2022-04-05,102900011033081,4.07,False
2022-04-05,102900011033241,2.32,False
2022-04-05,102900051000463,7.8,False
2022-04-05,102900051004294,14.71,True
2022-04-05,102900051009336,13.2,False
2022-04-05,102900051010455,4.01,False
2022-04-05,106949711300167,2.08,False
2022-04-05,106971533455008,2.03,False
2022-04-06,102900005115199,14.71,True
2022-04-06,102900005115250,12.6,False
2022-04-06,102900005115762,2.48,False
2022-04-06,102900005115779,5.4,False
2022-04-06,102900005115786,8.6,False
2022-04-06,102900005115793,9.17,False
2022-04-06,102900005115823,3.86,False
2022-04-06,102900005115854,3.01,False
2022-04-06,102900005115885,7.16,False
2022-04-06,102900005115908,5.02,False
2022-04-06,102900005115960,3.48,False
2022-04-06,102900005115984,3.35,False
2022-04-06,102900005116219,14.71,True
2022-04-06,102900005116233,14.71,True
2022-04-06,102900005116257,8.57,False
2022-04-06,102900005116509,10.06,False
2022-04-06,102900005116547,6.19,False
2022-04-06,102900005116714,7.48,False
2022-04-06,102900005116790,4.88,False
2022-04-06,102900005116837,5.73,False
2022-04-06,102900005116899,5.0,False
2022-04-06,102900005116905,5.0,False
2022-04-06,102900005116943,14.0,False
2022-04-06,102900005118817,5.52,False
2022-04-06,102900005118831,4.27,False
2022-04-06,102900005119098,14.71,True
2022-04-06,102900005119975,10.46,False
2022-04-06,102900005123880,5.0,False
2022-04-06,102900005125815,7.63,False
2022-04-06,102900011000328,14.71,True
2022-04-06,102900011001219,5.02,False
2022-04-06,102900011001806,3.72,False
2022-04-06,102900011006689,3.45,False
2022-04-06,102900011006948,6.2,False
2022-04-06,102900011007495,14.71,True
2022-04-06,102900011008164,2.6,False
2022-04-06,102900011009970,3.63,False
2022-04-06,102900011012994,3.62,False
2022-04-06,102900011013274,3.17,False
2022-04-06,102900011015384,14.71,True
2022-04-06,102900011016701,9.19,False
2022-04-06,102900011021842,7.5,False
2022-04-06,102900011022764,14.49,False
2022-04-06,102900011023464,3.54,False
2022-04-06,102900011030059,2.69,False
2022-04-06,102900011030097,2.06,False
2022-04-06,102900011030110,2.11,False
2022-04-06,102900011030134,2.06,False
2022-04-06,102900011030141,1.57,False
2022-04-06,102900011031100,13.89,False
2022-04-06,102900011031582,2.65,False
2022-04-06,102900011032022,1.8,False
2022-04-06,102900011032176,1.45,False
2022-04-06,102900011032206,2.84,False
2022-04-06,102900011032213,5.55,False
2022-04-06,102900011032237,5.72,False
2022-04-06,102900011032244,6.17,False
2022-04-06,102900011032251,4.7,False
2022-04-06,102900011032367,10.52,False
2022-04-06,102900011032589,5.08,False
2022-04-06,102900011032633,8.97,False
2022-04-06,102900011032640,9.06,False
2022-04-06,102900011032732,12.19,False
2022-04-06,102900011032787,3.26,False
2022-04-06,102900011032848,3.34,False
2022-04-06,102900011033081,4.07,False
2022-04-06,102900011033234,3.66,False
2022-04-06,102900011033241,2.32,False
2022-04-06,102900051000463,7.79,False
2022-04-06,102900051004294,14.71,True
2022-04-06,102900051010455,5.15,False
2022-04-06,106949711300167,2.08,False
2022-04-06,106971533455008,1.99,False
2022-04-07,102900005115199,14.71,True
2022-04-07,102900005115250,12.6,False
2022-04-07,102900005115762,1.68,False
2022-04-07,102900005115779,5.98,False
2022-04-07,102900005115786,5.38,False
2022-04-07,102900005115793,9.16,False
2022-04-07,102900005115823,5.23,False
2022-04-07,102900005115854,3.03,False
2022-04-07,102900005115885,7.2,False
2022-04-07,102900005115908,5.0,False
2022-04-07,102900005115960,3.66,False
2022-04-07,102900005115984,3.48,False
2022-04-07,102900005116219,14.71,True
2022-04-07,102900005116233,14.71,True
2022-04-07,102900005116257,8.57,False
2022-04-07,102900005116509,10.03,False
2022-04-07,102900005116547,6.14,False
2022-04-07,102900005116639,8.29,False
2022-04-07,102900005116714,7.48,False
2022-04-07,102900005116790,4.88,False
2022-04-07,102900005116837,2.96,False
2022-04-07,102900005116899,5.0,False
2022-04-07,102900005117209,5.0,False
2022-04-07,102900005118817,7.2,False
2022-04-07,102900005118831,4.27,False
2022-04-07,102900005119098,14.71,True
2022-04-07,102900005119104,1.74,False
2022-04-07,102900005119975,9.6,False
2022-04-07,102900005125815,7.56,False
2022-04-07,102900011000328,14.69,False
2022-04-07,102900011001806,3.7,False
2022-04-07,102900011006689,3.45,False
2022-04-07,102900011006948,6.35,False
2022-04-07,102900011008164,2.6,False
2022-04-07,102900011009970,3.44,False
2022-04-07,102900011012994,3.81,False
2022-04-07,102900011013274,3.52,False
2022-04-07,102900011016701,9.17,False
2022-04-07,102900011021842,7.5,False
2022-04-07,102900011022764,11.68,False
2022-04-07,102900011023464,3.54,False
2022-04-07,102900011030097,1.94,False
2022-04-07,102900011030110,2.16,False
2022-04-07,102900011030134,2.34,False
2022-04-07,102900011030141,1.58,False
2022-04-07,102900011031100,14.13,False
2022-04-07,102900011031582,2.6,False
2022-04-07,102900011032022,1.8,False
2022-04-07,102900011032176,1.64,False
2022-04-07,102900011032206,2.84,False
2022-04-07,102900011032220,5.85,False
2022-04-07,102900011032237,5.09,False
2022-04-07,102900011032244,5.93,False
2022-04-07,102900011032251,5.43,False
2022-04-07,102900011032367,12.08,False
2022-04-07,102900011032589,5.54,False
2022-04-07,102900011032626,7.44,False
2022-04-07,102900011032633,9.07,False
2022-04-07,102900011032640,9.07,False
2022-04-07,102900011032787,2.19,False
2022-04-07,102900011032848,3.34,False
2022-04-07,102900011033234,3.57,False
