单品编码,分类名称,日期,进价,建议定价,预测销量,加权进价,加权定价,毛利
102900011021842,水生根茎类,2023-07-04,7.36,14.72,6.9712334,51.30827758789063,102.61655517578126,51.30827758789063
102900011022030,辣椒类,2023-07-04,2.4,4.6224,3.4748657,8.339677619934081,16.06221909599304,7.72254147605896
102900011022764,茄类,2023-07-04,7.0,11.704,4.851906,33.963340759277344,56.786705749511725,22.823364990234378
102900011022849,花叶类,2023-07-04,0.6,1.0692,14.391259,8.634755516052246,15.387134329605102,6.7523788135528555
102900011022924,花叶类,2023-07-04,1.4,2.4947999999999997,12.452188,17.43306255340576,31.065717470169062,13.632654916763302
102900011023075,食用菌,2023-07-04,3.0,5.022,2.8530917,8.559275150299072,14.328226601600647,5.768951451301575
102900011023464,花叶类,2023-07-04,2.7,4.811400000000001,5.238285,14.143369674682619,25.20348476028443,11.06011508560181
102900011023976,水生根茎类,2023-07-04,0.87,1.74,7.232154,6.291973886489868,12.583947772979736,6.291973886489868
102900011024010,水生根茎类,2023-07-04,14.71,29.42,2.5451329,37.43890459775925,74.8778091955185,37.43890459775925
102900011026502,花叶类,2023-07-04,12.66,22.56012,1.5196795,19.23914305686951,34.28415292734147,15.045009870471956
102900011026618,花叶类,2023-07-04,2.8,4.989599999999999,3.8830345,10.872496509552,19.374788780021664,8.502292270469663
102900011026793,食用菌,2023-07-04,3.15,5.2730999999999995,2.9631166,9.333817434310912,15.624810385036467,6.290992950725554
102900011027462,花叶类,2023-07-04,5.51,9.81882,4.7680573,26.271995978355406,46.81669683342934,20.544700855073934
102900011027479,辣椒类,2023-07-04,12.97,24.980220000000003,2.4142852,31.313278822898866,60.30937501290322,28.996096190004355
102900011027615,花叶类,2023-07-04,6.3,11.2266,2.0259845,12.763702511787415,22.74491787600517,9.981215364217757
102900011028407,辣椒类,2023-07-04,3.0,5.7780000000000005,2.4790797,7.437239170074463,14.324122641563417,6.886883471488954
102900011029176,辣椒类,2023-07-04,0.89,1.7141400000000002,4.0639973,3.6169575691223144,6.966260278129578,3.3493027090072642
102900011029275,辣椒类,2023-07-04,13.01,25.057260000000003,1.5057824,19.590228579044343,37.73078024323941,18.140551664195065
102900011029299,辣椒类,2023-07-04,13.95,26.8677,1.4972943,20.88725557923317,40.22885424560308,19.341598666369915
102900011029305,辣椒类,2023-07-04,14.71,28.331460000000003,1.3282545,19.538623125553134,37.631388139815336,18.092765014262202
102900011029688,花叶类,2023-07-04,3.4,6.0588,3.0014284,10.20485644340515,18.18505418214798,7.980197738742828
102900011030042,花叶类,2023-07-04,0.14,0.24948000000000004,15.802251,2.2123151206970215,3.942345545082093,1.730030424385071
102900011030059,花叶类,2023-07-04,3.49,6.219180000000001,24.955357,87.09419452667237,155.20185464653017,68.1076601198578
102900011030097,花叶类,2023-07-04,2.84,5.06088,20.146973,57.217402343749995,101.9614109765625,44.7440086328125
102900011030103,花叶类,2023-07-04,0.97,1.72854,11.334355,10.99432469367981,19.59188660413742,8.59756191045761
102900011030110,花叶类,2023-07-04,4.07,7.25274,11.548807,47.00364507675171,83.76049552677155,36.75685045001983
102900011030134,花叶类,2023-07-04,2.16,3.84912,6.5172,14.077151985168458,25.085484837570192,11.008332852401733
102900011030141,花叶类,2023-07-04,2.01,3.5818199999999996,7.976041,16.03184208869934,28.568742602062223,12.536900513362882
102900011030158,花叶类,2023-07-04,1.07,1.90674,8.849145,9.468585081100464,16.873018614521026,7.404433533420563
102900011030400,花叶类,2023-07-04,14.71,26.213220000000003,3.4367728,50.55492823123932,90.08888210806847,39.53395387682916
102900011030417,花叶类,2023-07-04,14.71,26.213220000000003,1.6193892,23.821214784383777,42.44940474577189,18.628189961388117
102900011030561,食用菌,2023-07-04,12.42,20.791079999999997,1.5526206,19.283548464775084,32.28066013003349,12.997111665258403
102900011030608,食用菌,2023-07-04,5.1,8.5374,2.4429355,12.458970880508422,20.8563172539711,8.397346373462678
102900011030615,食用菌,2023-07-04,10.37,17.359379999999998,1.771112,18.366431078910825,30.745405626096723,12.378974547185896
102900011030622,食用菌,2023-07-04,14.56,24.37344,1.9952863,29.051369190216064,48.63199202442169,19.580622834205624
102900011030639,食用菌,2023-07-04,14.71,24.62454,1.9223673,28.278023488521576,47.33741131978512,19.05938783126354
102900011030905,花叶类,2023-07-04,3.16,5.63112,2.499991,7.899971370697022,14.077748982582092,6.1777776118850705
102900011030912,食用菌,2023-07-04,2.59,4.33566,3.4186325,8.854258193969725,14.822028216705322,5.967770022735595
102900011030929,食用菌,2023-07-04,1.3,2.1762,4.159104,5.4068350315094,9.051041842746736,3.6442068112373356
102900011031100,辣椒类,2023-07-04,2.11,4.06386,21.403881,45.162189064025874,86.98237613731385,41.82018707328797
102900011031216,花叶类,2023-07-04,5.12,9.12384,2.2518647,11.529547119140625,20.54565296630859,9.016105847167967
102900011031582,辣椒类,2023-07-04,0.92,1.7719200000000002,6.953524,6.397242183685303,12.321088445777894,5.923846262092591
102900011031599,食用菌,2023-07-04,1.96,3.28104,3.8429358,7.5321541690826415,12.608826079044341,5.076671909961701
102900011031735,辣椒类,2023-07-04,3.79,7.29954,2.9717784,11.263040108680725,21.69261524931908,10.429575140638352
102900011031742,辣椒类,2023-07-04,2.06,3.9675600000000006,3.475741,7.160026273727417,13.790210603199007,6.63018432947159
102900011031759,辣椒类,2023-07-04,3.48,6.70248,2.8795435,10.020811529159547,19.300083005161287,9.27927147600174
102900011031841,食用菌,2023-07-04,0.1,0.1674,10.723742,1.072374153137207,1.7951543323516845,0.7227801792144775
102900011031858,食用菌,2023-07-04,0.1,0.1674,14.250939,1.425093936920166,2.385607250404358,0.9605133134841917
102900011031926,食用菌,2023-07-04,2.6,4.3524,3.6912513,9.597253322601318,16.065802062034606,6.468548739433289
102900011031995,食用菌,2023-07-04,1.61,2.69514,9.710876,15.634511108398438,26.172171595458984,10.537660487060545
102900011032022,辣椒类,2023-07-04,2.1,4.044600000000001,10.873152,22.83361873626709,43.97754968605042,21.143930949783332
102900011032114,水生根茎类,2023-07-04,3.8,7.6,3.0600145,11.628055047988891,23.256110095977782,11.628055047988891
102900011032176,花叶类,2023-07-04,1.85,3.2967000000000004,3.4726884,6.424473607540131,11.448411968636513,5.023938361096383
102900011032206,辣椒类,2023-07-04,0.1,0.19260000000000002,7.455253,0.7455253124237061,1.435881751728058,0.690356439304352
102900011032213,辣椒类,2023-07-04,3.23,6.220980000000001,3.395775,10.968353507518769,21.12504885548115,10.156695347962382
102900011032220,辣椒类,2023-07-04,3.92,7.54992,4.567637,17.905136909484863,34.48529368766785,16.580156778182985
102900011032237,辣椒类,2023-07-04,2.55,4.9113,2.936878,7.489038813114166,14.423888754057884,6.934849940943717
102900011032244,辣椒类,2023-07-04,3.1,5.970600000000001,3.4291804,10.630459189414978,20.47426439881325,9.843805209398273
102900011032251,辣椒类,2023-07-04,4.29,8.262540000000001,11.14962,47.831870040893556,92.124181698761,44.292311657867444
102900011032282,花叶类,2023-07-04,2.5,4.455,7.5543365,18.885841369628906,33.65456932067871,14.768727951049804
102900011032343,辣椒类,2023-07-04,12.13,23.36238,1.7939878,21.761071419715883,41.91182355437279,20.15075213465691
102900011032350,辣椒类,2023-07-04,9.23,17.776980000000002,1.3999324,12.921375908851624,24.88657000044823,11.965194091596604
102900011032367,辣椒类,2023-07-04,11.51,22.16826,1.3947196,16.053222603797913,30.91850673491478,14.865284131116868
102900011032480,花叶类,2023-07-04,12.07,21.50874,1.2940812,15.61956021785736,27.834056308221815,12.214496090364456
102900011032589,花叶类,2023-07-04,4.1,7.3062,2.344388,9.61199083328247,17.12856766490936,7.516576831626892
102900011032619,食用菌,2023-07-04,11.18,18.71532,5.0414767,56.36370980262756,94.35285020959853,37.98914040697097
102900011032626,食用菌,2023-07-04,7.35,12.303899999999999,1.4175076,10.418681216239928,17.44087235598564,7.022191139745711
102900011032633,食用菌,2023-07-04,7.14,11.952359999999999,2.0399659,14.56535629749298,24.382406442003248,9.817050144510267
102900011032640,食用菌,2023-07-04,8.88,14.865120000000001,1.465889,13.017094116210938,21.79061555053711,8.773521434326172
102900011032732,水生根茎类,2023-07-04,13.69,27.38,1.7755926,24.30786222219467,48.61572444438934,24.30786222219467
102900011032787,花叶类,2023-07-04,1.08,1.92456,14.536346,15.699254150390626,27.976070895996095,12.276816745605469
102900011032848,辣椒类,2023-07-04,2.33,4.48758,6.873201,16.01455808162689,30.844038865213395,14.829480783586504
102900011033081,花叶类,2023-07-04,4.96,8.83872,2.1478503,10.653337364196778,18.984247182998658,8.330909818801882
102900011033173,花叶类,2023-07-04,11.22,19.994040000000002,1.3283057,14.9035901927948,26.558197723560337,11.654607530765535
102900011033234,花叶类,2023-07-04,0.1,0.17820000000000003,20.28414,2.0284139633178713,3.614633682632447,1.5862197193145755
102900011033241,花叶类,2023-07-04,4.69,8.35758,5.9809675,28.050737676620486,49.9864145397377,21.93567686311722
102900011033531,花叶类,2023-07-04,11.99,21.36618,1.5930468,19.10063094496727,34.03732434393167,14.936693398964405
102900011033562,花叶类,2023-07-04,12.0,21.384,1.5262783,18.31533908843994,32.63793425559997,14.322595167160035
102900011033586,花叶类,2023-07-04,12.0,21.384,1.9689444,23.627333164215088,42.10390769863129,18.476574534416198
102900011033906,花叶类,2023-07-04,0.3,0.5346,38.07722,11.423166275024414,20.356082302093505,8.93291602706909
102900011033913,花菜类,2023-07-04,8.58,13.61646,2.1414874,18.373961548805237,29.15947697795391,10.785515429148674
102900011033920,花叶类,2023-07-04,5.54,9.87228,3.2709658,18.121150612831116,32.29189039206505,14.170739779233932
102900011033937,食用菌,2023-07-04,5.81,9.72594,2.4982805,14.515009851455687,24.29812649133682,9.783116639881134
102900011033944,食用菌,2023-07-04,8.14,13.62636,2.911657,23.700888752937317,39.67528777241707,15.97439901947975
102900011033968,食用菌,2023-07-04,12.61,21.109139999999996,1.4550581,18.34828261375427,30.715025095424647,12.366742481670375
102900011033975,茄类,2023-07-04,0.12,0.20064,7.6092224,0.913106689453125,1.526714384765625,0.6136076953125001
102900011033982,茄类,2023-07-04,4.34,7.256480000000001,2.460482,10.678491368293761,17.854437567787173,7.17594619949341
102900011033999,茄类,2023-07-04,6.18,10.33296,2.3691273,14.641206550598143,24.480097352600097,9.838890802001954
102900011034026,花菜类,2023-07-04,8.39,13.31493,6.3648214,53.400851831436164,84.74715185648918,31.346300025053022
102900011034200,花叶类,2023-07-04,1.59,2.83338,6.112859,9.719445447921753,17.320051788196565,7.60060634027481
102900011034217,花叶类,2023-07-04,5.74,10.22868,4.142776,23.779534311294558,42.3751301427269,18.595595831432345
102900011034224,花叶类,2023-07-04,1.98,3.52836,7.326019,14.50551724433899,25.84883172941208,11.34331448507309
102900011034231,花叶类,2023-07-04,1.36,2.4235200000000003,21.407251,29.11386184692383,51.880901811218266,22.76703996429444
102900011034262,辣椒类,2023-07-04,0.1,0.19260000000000002,7.455253,0.7455253124237061,1.435881751728058,0.690356439304352
102900011034316,花叶类,2023-07-04,4.21,7.50222,11.041931,46.486530151367184,82.83899672973634,36.352466578369146
102900011034323,花叶类,2023-07-04,14.71,26.213220000000003,1.3684316,20.12962836742401,35.870997750749595,15.74136938332558
102900011034330,食用菌,2023-07-04,3.41,5.70834,10.74362,36.635743923187256,61.32823532741546,24.692491404228207
102900011034354,花叶类,2023-07-04,3.27,5.82714,5.207508,17.028551445007324,30.344878675003052,13.316327229995727
102900011034439,辣椒类,2023-07-04,3.32,6.3943200000000004,3.4930632,11.596969861984253,22.335763954181672,10.73879409219742
102900011034538,食用菌,2023-07-04,1.2,2.0088,3.5998232,4.319787883758544,7.231324917411804,2.9115370336532593
102900011034569,水生根茎类,2023-07-04,2.0,4.0,4.411789,8.823577880859375,17.64715576171875,8.823577880859375
102900011034705,食用菌,2023-07-04,6.7,11.2158,2.571679,17.230250072479247,28.84343862133026,11.613188548851012
102900011035078,辣椒类,2023-07-04,12.72,24.498720000000002,2.214448,28.167778244018557,54.25114089797974,26.083362653961185
102900011035481,花叶类,2023-07-04,3.58,6.379560000000001,4.7967176,17.1722491645813,30.600948011283876,13.428698846702577
102900011035511,水生根茎类,2023-07-04,3.22,6.44,4.4867716,14.447404499053956,28.894808998107912,14.447404499053956
102900011035740,食用菌,2023-07-04,3.12,5.22288,2.9339507,9.153926067352295,15.323672236747742,6.169746169395446
102900011035764,花叶类,2023-07-04,7.69,13.70358,2.1066585,16.200203547477724,28.868762721605304,12.668559174127578
102900011035771,花叶类,2023-07-04,7.58,13.50756,1.7594819,13.336872854232789,23.76630742624283,10.42943457201004
102900011035788,食用菌,2023-07-04,2.48,4.15152,11.484255,28.48095199584961,47.677113641052244,19.196161645202633
102900011035849,花叶类,2023-07-04,2.99,5.328180000000001,4.816129,14.400226330757143,25.66120332140923,11.260976990652086
102900011035962,水生根茎类,2023-07-04,0.1,0.2,7.238632,0.7238632202148438,1.4477264404296877,0.7238632202148438
102900011036068,食用菌,2023-07-04,2.85,4.7709,4.044865,11.527865624427795,19.29764705529213,7.7697814308643345
102900011036242,辣椒类,2023-07-04,3.88,7.47288,2.6977694,10.467345285415648,20.16010701971054,9.692761734294892
102900011036266,食用菌,2023-07-04,3.4,5.691599999999999,2.9339507,9.97543225288391,16.698873591327665,6.723441338443754
102900011036686,花叶类,2023-07-04,1.53,2.72646,3.640062,5.569295003414154,9.924483696084023,4.355188692669868
102900051000463,茄类,2023-07-04,3.2,5.3504000000000005,2.7400148,8.768047332763672,14.660175140380861,5.892127807617189
102900051000890,花叶类,2023-07-04,3.99,7.110180000000001,2.7158444,10.836219127178193,19.31014248463154,8.473923357453348
102900051000944,水生根茎类,2023-07-04,14.71,29.42,4.2655015,62.74552705287934,125.49105410575868,62.74552705287934
102900051004294,辣椒类,2023-07-04,0.1,0.19260000000000002,16.094078,1.6094078063964845,3.099719435119629,1.4903116287231448
102900051006229,水生根茎类,2023-07-04,2.99,5.98,6.207897,18.561612586975098,37.123225173950196,18.561612586975098
102900051009220,花叶类,2023-07-04,7.28,12.97296,3.0757108,22.39117443084717,39.901072835769654,17.509898404922485
102900051009336,食用菌,2023-07-04,10.18,17.04132,1.4536722,14.798382697105406,24.77249263495445,9.974109937849043
102900051010455,花叶类,2023-07-04,4.48,7.983360000000001,5.0132904,22.459541015625003,40.022902089843754,17.563361074218754
102900051010790,花叶类,2023-07-04,10.28,18.31896,1.375941,14.144673871994017,25.205808839893344,11.061134967899324
106930274220092,食用菌,2023-07-04,2.53,4.235219999999999,3.5095458,8.879150881767272,14.863698576078411,5.984547694311139
106930274620090,食用菌,2023-07-04,2.58,4.31892,9.58164,24.720631828308107,41.382337680587774,16.661705852279667
106931885000035,食用菌,2023-07-04,4.0,6.696,2.7173274,10.869309425354004,18.195223978042602,7.325914552688598
106931885000356,食用菌,2023-07-04,8.12,13.592879999999997,1.69383,13.753899707794188,23.024028110847468,9.270128403053281
106949711300068,食用菌,2023-07-04,1.99,3.33126,5.89221,11.725497913360595,19.628483506965637,7.902985593605041
106949711300167,食用菌,2023-07-04,4.02,6.729479999999999,17.987696,72.3105366897583,121.04783841865537,48.73730172889708
106949711300259,食用菌,2023-07-04,1.45,2.4273,18.890291,27.390922260284423,45.85240386371612,18.4614816034317
106956146480197,食用菌,2023-07-04,1.0,1.674,4.938377,4.9383769035339355,8.266842936515808,3.328466032981872
106956146480203,食用菌,2023-07-04,2.1,3.5154,5.458411,11.462663555145264,19.188498791313172,7.7258352361679075
106957634300010,食用菌,2023-07-04,3.9,6.5286,5.43315,21.18928427696228,35.47086187963486,14.281577602672577
106957634300058,食用菌,2023-07-04,2.1,3.5154,4.7382703,9.95036759376526,16.656915351963043,6.706547758197784
106958851400125,食用菌,2023-07-04,2.39,4.00086,7.1245,17.0275545167923,28.504126261110308,11.47657174431801
106971533450003,食用菌,2023-07-04,1.95,3.2643,10.132882,19.75912013053894,33.07676709852218,13.317646967983245
106971533455008,食用菌,2023-07-04,1.9,3.1805999999999996,11.383417,21.628492546081542,36.2060965221405,14.577603976058956
106971563780002,花叶类,2023-07-04,3.0,5.346,4.2163,12.648900032043457,22.54033985710144,9.891439825057983
106972776821582,花叶类,2023-07-04,3.38,6.02316,10.001281,33.804329051971436,60.239314370613094,26.43498531864166
106973223300667,食用菌,2023-07-04,5.0,8.37,4.0483403,20.24170160293579,33.88460848331451,13.64290688037872
106973990980123,食用菌,2023-07-04,2.03,3.3982199999999994,7.33016,14.880225086212157,24.909496794319146,10.029271708106991
102900005115168,花叶类,2023-07-05,2.2,3.9204000000000003,7.426112,16.337446784973146,29.113330170822145,12.775883385849
102900005115199,花叶类,2023-07-05,14.71,26.213220000000003,3.1872318,46.884179470539095,83.54760781650067,36.66342834596158
102900005115250,食用菌,2023-07-05,14.71,24.62454,5.414721,79.65054608821869,133.33501415167808,53.68446806345939
102900005115625,花叶类,2023-07-05,3.0,5.346,2.5281208,7.584362268447876,13.515333562374115,5.930971293926239
102900005115748,花叶类,2023-07-05,2.64,4.70448,8.783019,23.187170333862305,41.319537534942626,18.132367201080324
102900005115762,花叶类,2023-07-05,2.21,3.93822,8.7249365,19.282109632492066,34.360719365100856,15.078609732608793
102900005115779,花叶类,2023-07-05,5.68,10.12176,4.0534964,23.023859329223633,41.028517324676514,18.00465799545288
102900005115786,花叶类,2023-07-05,2.15,3.8312999999999997,13.534283,29.098707771301267,51.85389724845886,22.75518947715759
102900005115793,花叶类,2023-07-05,11.82,21.06324,2.8279605,33.42649300575256,59.56601053625107,26.139517530498505
102900005115816,花叶类,2023-07-05,4.47,7.96554,5.1543183,23.03980294704437,41.056928851633074,18.0171259045887
102900005115823,花叶类,2023-07-05,4.09,7.28838,5.3866243,22.031293535232543,39.259765079784394,17.22847154455185
102900005115854,花叶类,2023-07-05,2.29,4.08078,3.498974,8.012650654315948,14.278543465991019,6.265892811675071
102900005115861,花叶类,2023-07-05,2.0,3.564,4.6690145,9.338028907775879,16.640367513656617,7.302338605880737
102900005115878,花叶类,2023-07-05,8.42,15.00444,6.54752,55.130119752883914,98.24187339963913,43.111753646755226
102900005115885,花叶类,2023-07-05,6.22,11.08404,3.0234737,18.806006660461424,33.51230386894226,14.706297208480835
102900005115908,花叶类,2023-07-05,4.62,8.23284,3.43061,15.849417929649354,28.243662750635146,12.394244820985792
102900005115946,花叶类,2023-07-05,3.12,5.55984,6.6107087,20.625411186218262,36.754482733840945,16.129071547622683
102900005115960,花叶类,2023-07-05,1.64,2.9224799999999997,8.766551,14.377143669128417,25.620070018386837,11.242926349258422
102900005115977,花叶类,2023-07-05,14.17,25.25094,1.6535735,23.431136679649352,41.75428556313515,18.323148883485793
102900005115984,花叶类,2023-07-05,2.66,4.74012,3.7909448,10.083913207054138,17.969533334970475,7.885620127916336
102900005116219,辣椒类,2023-07-05,11.28,21.72528,1.4833666,16.7323753452301,32.22655491491318,15.494179569683078
102900005116226,辣椒类,2023-07-05,5.13,9.88038,2.5161278,12.907735741138458,24.86029903743267,11.952563296294214
102900005116233,辣椒类,2023-07-05,9.31,17.931060000000002,1.5531994,14.460286511182785,27.85051182053805,13.390225309355262
102900005116257,茄类,2023-07-05,3.43,5.734960000000001,10.741361,36.84286707878113,61.601273755722055,24.758406676940925
102900005116509,茄类,2023-07-05,3.98,6.654560000000001,3.3895705,13.490490489006042,22.556100097618106,9.065609608612064
102900005116530,食用菌,2023-07-05,12.0,20.088,6.3454676,76.14561080932617,127.46775249481202,51.322141685485846
102900005116547,食用菌,2023-07-05,9.36,15.668639999999998,9.687689,90.67676742553711,151.7929086703491,61.116141244812
102900005116639,花叶类,2023-07-05,7.22,12.86604,1.5472589,11.171208925247193,19.907094304790498,8.735885379543305
102900005116714,花菜类,2023-07-05,7.59,12.04533,14.719813,111.7233833026886,177.3050093013668,65.5816259986782
102900005116790,花叶类,2023-07-05,10.0,17.82,2.8969448,28.96944761276245,51.62355564594269,22.654108033180236
102900005116806,花叶类,2023-07-05,2.0,3.564,4.4606323,8.9212646484375,15.897693603515625,6.976428955078125
102900005116837,食用菌,2023-07-05,7.4,12.3876,1.6520097,12.224871969223024,20.46443567647934,8.239563707256318
102900005116899,水生根茎类,2023-07-05,10.38,20.76,7.0067267,72.72982357978822,145.45964715957643,72.72982357978822
102900005116905,辣椒类,2023-07-05,5.0,9.63,1.8902556,9.45127785205841,18.2031611430645,8.75188329100609
102900005116912,食用菌,2023-07-05,8.48,14.19552,1.5371091,13.03468547821045,21.82006349052429,8.785378012313842
102900005116943,辣椒类,2023-07-05,9.13,17.584380000000003,1.4992743,13.688373937606812,26.36380820383072,12.675434266223911
102900005117056,辣椒类,2023-07-05,10.0,19.26,7.7384143,77.38414287567139,149.0418591785431,71.65771630287172
102900005117209,辣椒类,2023-07-05,14.71,28.331460000000003,1.3359041,19.6511496257782,37.84811417924882,18.196964553470615
102900005117353,食用菌,2023-07-05,1.0,1.674,4.159104,4.159103870391846,6.96233987903595,2.8032360086441037
102900005118572,花叶类,2023-07-05,1.6,2.8512000000000004,4.6559186,7.449469757080078,13.274955107116702,5.825485350036622
102900005118817,花叶类,2023-07-05,9.66,17.21412,3.4465985,33.29414179801941,59.33016068407059,26.03601888605118
102900005118824,水生根茎类,2023-07-05,11.67,23.34,3.4422693,40.17128302574158,80.34256605148316,40.17128302574158
102900005118831,花叶类,2023-07-05,4.4,7.840800000000001,11.236202,49.439289855957036,88.10081452331544,38.6615246673584
102900005119098,食用菌,2023-07-05,14.36,24.038639999999997,1.6673062,23.942516813278196,40.0797731454277,16.1372563321495
102900005119104,食用菌,2023-07-05,2.5,4.185,4.0325193,10.081298351287842,16.876093440055847,6.794795088768004
102900005119944,食用菌,2023-07-05,10.83,18.12942,2.1905344,23.723487045764923,39.71311731461048,15.989630268845557
102900005119968,辣椒类,2023-07-05,8.0,15.408000000000001,1.3378265,10.702611923217773,20.613230564117433,9.91061864089966
102900005119975,花叶类,2023-07-05,2.6,4.6332,6.009627,15.625029850006104,27.84380319271088,12.218773342704775
102900005122654,花叶类,2023-07-05,4.2,7.484400000000001,3.9503138,16.591317987442018,29.565728653621676,12.97441066617966
102900005123880,辣椒类,2023-07-05,8.44,16.25544,1.5504285,13.085616621971129,25.2028976139164,12.117280991945268
102900005125808,辣椒类,2023-07-05,14.71,28.331460000000003,3.0101662,44.279544334411625,85.28240238807679,41.00285805366517
102900005125815,食用菌,2023-07-05,5.81,9.72594,2.5461054,14.792872285842895,24.763268206501007,9.970395920658111
102900005128748,花叶类,2023-07-05,14.71,26.213220000000003,1.3283057,19.539377160072327,34.81917009924889,15.279792939176563
102900011000175,花叶类,2023-07-05,5.43,9.67626,9.243772,50.19367953300476,89.44513692781447,39.25145739480972
102900011000328,辣椒类,2023-07-05,8.97,17.276220000000002,6.193216,55.55314614772797,106.99535948052407,51.44221333279611
102900011000335,茄类,2023-07-05,1.0,1.6720000000000002,4.7787194,4.778719425201416,7.990018878936768,3.2112994537353523
102900011000571,花叶类,2023-07-05,5.8,10.3356,3.1573715,18.312754821777343,32.63332909240722,14.320574270629882
102900011000632,花菜类,2023-07-05,9.51,15.092369999999999,1.6516243,15.706947301626204,24.926925367680788,9.219978066054582
102900011000861,辣椒类,2023-07-05,12.0,23.112000000000002,1.4228413,17.074095726013184,32.884708368301396,15.810612642288211
102900011001219,辣椒类,2023-07-05,10.4,20.030400000000004,1.3653657,14.199803733825684,27.34882199134827,13.149018257522588
102900011001561,水生根茎类,2023-07-05,1.33,2.66,5.8106184,7.7281224727630615,15.456244945526123,7.7281224727630615
102900011001691,水生根茎类,2023-07-05,9.16,18.32,2.6772645,24.523742380142213,49.047484760284426,24.523742380142213
102900011001806,食用菌,2023-07-05,5.69,9.52506,3.2890654,18.714781904220583,31.32854490766525,12.613763003444669
102900011001813,食用菌,2023-07-05,1.73,2.89602,6.0033417,10.38578109741211,17.38579755706787,7.000016459655762
102900011002414,花叶类,2023-07-05,13.71,24.431220000000003,1.4609557,20.029703181982043,35.692931070292,15.66322788830996
102900011006689,花叶类,2023-07-05,3.61,6.43302,5.397873,19.486321258544923,34.72462448272705,15.238303224182129
102900011006948,花叶类,2023-07-05,9.19,16.37658,2.8021753,25.751990854740143,45.890047703146934,20.138056848406794
102900011006955,花叶类,2023-07-05,10.0,17.82,1.7756445,17.75644540786743,31.641985716819764,13.885540308952333
102900011007044,食用菌,2023-07-05,3.18,5.32332,2.84804,9.056767530441284,15.16102884595871,6.104261315517425
102900011007464,花叶类,2023-07-05,6.13,10.92366,1.6287893,9.984478443861008,17.792340586960314,7.8078621430993085
102900011007471,花叶类,2023-07-05,11.18,19.92276,1.3909838,15.551199107170104,27.712236808977128,12.161037701807023
102900011007495,花叶类,2023-07-05,10.06,17.926920000000003,1.3531997,13.613189187049866,24.258703131322864,10.645513944272999
102900011007969,水生根茎类,2023-07-05,5.29,10.58,2.4207058,12.805533657073974,25.61106731414795,12.805533657073974
102900011008133,花叶类,2023-07-05,14.71,26.213220000000003,1.4609557,21.490658921003345,38.29635419722796,16.80569527622462
102900011008164,花叶类,2023-07-05,2.56,4.56192,9.049786,23.167451171875,41.28439798828125,18.116946816406248
102900011008485,花叶类,2023-07-05,8.09,14.41638,2.8898933,23.379236743450164,41.66179987682819,18.28256313337803
102900011008492,花叶类,2023-07-05,4.31,7.68042,4.503558,19.410335664749145,34.58921815458297,15.178882489833832
102900011008515,花叶类,2023-07-05,5.09,9.07038,1.9442396,9.896179647445678,17.6349921317482,7.738812484302521
102900011008522,花叶类,2023-07-05,3.15,5.6133,7.0857224,22.320025706291197,39.77428580861091,17.454260102319715
102900011008577,食用菌,2023-07-05,4.17,6.98058,2.6504047,11.052187564373016,18.50136198276043,7.449174418387413
102900011008676,花叶类,2023-07-05,11.17,19.90494,1.4484594,16.17929135084152,28.83149718719959,12.65220583635807
102900011009246,食用菌,2023-07-05,7.38,12.35412,1.4749831,10.885375249385834,18.222118167471887,7.336742918086052
102900011009277,水生根茎类,2023-07-05,2.71,5.42,5.6119046,15.208261523246765,30.41652304649353,15.208261523246765
102900011009444,茄类,2023-07-05,5.01,8.37672,3.7729943,18.902701342105864,31.60531664400101,12.702615301895145
102900011009772,辣椒类,2023-07-05,14.71,28.331460000000003,1.4940615,21.97764422416687,42.328942775745396,20.351298551578527
102900011009970,花菜类,2023-07-05,7.13,11.31531,6.663907,47.51365727424621,75.40417409422875,27.89051681998253
102900011010563,食用菌,2023-07-05,14.71,24.62454,1.3909838,20.46137199163437,34.25233671399593,13.790964722361563
102900011010891,水生根茎类,2023-07-05,9.11,18.22,3.0130224,27.448634271621703,54.897268543243406,27.448634271621703
102900011011058,食用菌,2023-07-05,14.71,24.62454,1.4152155,20.817819890975954,34.84903049749374,14.03121060651779
102900011011546,食用菌,2023-07-05,1.0,1.674,4.1221285,4.122128486633301,6.900443086624145,2.7783145999908445
102900011011669,食用菌,2023-07-05,6.37,10.66338,1.9518263,12.433133747577667,20.813065893445014,8.379932145867347
102900011012482,食用菌,2023-07-05,6.04,10.11096,2.516447,15.199340286254882,25.443695639190675,10.244355352935791
102900011012871,食用菌,2023-07-05,14.71,24.62454,1.3158092,19.355554065704347,32.401197505989074,13.045643440284728
102900011012994,食用菌,2023-07-05,4.18,6.997319999999999,5.298239,22.146639986038206,37.07347533662796,14.92683535058975
102900011013274,食用菌,2023-07-05,3.29,5.50746,2.6766675,8.806235916614533,14.741638924412728,5.935403007798195
102900011015384,花叶类,2023-07-05,14.71,26.213220000000003,1.5047613,22.135039285421374,39.44464000662089,17.309600721199516
102900011015391,花叶类,2023-07-05,2.0,3.564,3.9328427,7.86568546295166,14.01665149497986,6.150966032028198
102900011016701,辣椒类,2023-07-05,3.63,6.99138,13.453606,48.83658851623535,94.05926948226929,45.22268096603394
102900011016909,茄类,2023-07-05,9.66,16.15152,1.4679359,14.180260984897613,23.709396366748813,9.529135381851198
